customer_id,churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,paperless_billing,payment_method,monthly_charge,total_charge,expected_total,diff_expected_minus_total,ratio_total_expected,missing_total,missing_monthly,missing_tenure,suspicious_evasion_flag,suspicion_reasons
3753-TSEMP,Yes,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,electronic check,88.15,1390.6,1322.25,-68.34999999999991,1.051692191340518,False,False,False,False,
3754-DXMRT,Yes,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,44.15,92.65,88.3,-4.3500000000000085,1.049263873159683,False,False,False,False,
3755-JBMNH,Yes,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,bank transfer (automatic),71.8,1167.8,1148.8,-19.0,1.0165389972144847,False,False,False,False,
3756-VNWDH,No,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,electronic check,100.75,6674.65,6548.75,-125.89999999999964,1.0192250429471272,False,False,False,False,
3757-NJYBX,Yes,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,bank transfer (automatic),106.35,3520.75,3403.2,-117.55000000000018,1.034541020216267,False,False,False,False,
3758-CKOQL,No,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,credit card (automatic),107.0,6152.3,6313.0,160.69999999999982,0.974544590527483,False,False,False,False,
3761-FLYZI,No,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),108.8,7082.45,7072.0,-10.449999999999818,1.0014776583710407,False,False,False,False,
3763-GCZHZ,Yes,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,electronic check,104.05,6890.0,6867.3,-22.699999999999818,1.0033055203646266,False,False,False,False,
3764-MNMOI,No,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),19.2,908.15,883.1999999999999,-24.950000000000045,1.0282495471014492,False,False,False,False,
3765-JXVKY,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,electronic check,74.7,74.7,74.7,0.0,1.0,False,False,False,False,
3766-EJLFL,No,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),109.05,7508.55,7415.4,-93.15000000000055,1.0125616959300916,False,False,False,False,
3768-NLUBH,Yes,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,electronic check,100.6,5746.15,5734.2,-11.949999999999818,1.0020839873042446,False,False,False,False,
3768-VHXQO,No,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),24.85,1583.5,1664.95,81.45000000000005,0.9510796120003604,False,False,False,True,gap >2 months (gap=81.45)
3769-MHZNV,No,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.1,670.35,663.3000000000001,-7.0499999999999545,1.0106286748077793,False,False,False,False,
3771-PZOBW,No,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,credit card (automatic),90.7,1781.35,1814.0,32.65000000000009,0.9820011025358324,False,False,False,False,
3774-VBNXY,No,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,20.2,1277.75,1292.8,15.049999999999955,0.9883586014851485,False,False,False,False,
3775-TDLCC,,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,electronic check,87.4,5918.8,5855.8,-63.0,1.0107585641586119,False,False,False,False,
3776-EKTKM,Yes,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,36.45,36.45,36.45,0.0,1.0,False,False,False,False,
3777-XROBG,No,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),19.55,1079.65,1133.9,54.25,0.9521562748037746,False,False,False,True,gap >2 months (gap=54.25)
3778-FOAQW,No,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,20.15,456.85,483.59999999999997,26.749999999999943,0.9446856906534327,False,False,False,False,
3779-OSWCF,No,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),93.2,6506.15,6617.2,111.05000000000018,0.9832179773922505,False,False,False,False,
3780-DDGSE,No,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,76.05,2747.2,2661.75,-85.44999999999982,1.0321029397952475,False,False,False,False,
3780-YVMFA,No,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,68.55,564.35,548.4,-15.950000000000045,1.0290846097738877,False,False,False,False,
3781-LIPVO,,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,86.5,582.5,605.5,23.0,0.9620148637489678,False,False,False,False,
3785-KTYSH,No,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,24.6,1279.0,1303.8000000000002,24.800000000000182,0.9809786777113053,False,False,False,False,
3785-NRHYR,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,19.65,19.65,19.65,0.0,1.0,False,False,False,False,
3786-WOVKF,No,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,bank transfer (automatic),106.85,7677.4,7693.2,15.800000000000182,0.9979462382363645,False,False,False,False,
3787-TRIAL,No,Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,26.05,565.75,547.0500000000001,-18.699999999999932,1.0341833470432318,False,False,False,False,
3791-LGQCY,Yes,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),100.65,5688.05,5636.400000000001,-51.649999999999636,1.0091636505570931,False,False,False,False,
3793-MMFUH,Yes,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,95.05,1290.0,1235.6499999999999,-54.350000000000136,1.0439849471937848,False,False,False,False,
3794-NFNCH,No,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,mailed check,50.0,1474.9,1500.0,25.09999999999991,0.9832666666666667,False,False,False,False,
3795-CAWEX,No,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),116.55,8152.3,8158.5,6.199999999999818,0.9992400563829136,False,False,False,False,
3795-GWTRD,No,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,credit card (automatic),75.55,4707.85,4759.65,51.79999999999927,0.9891168468269728,False,False,False,False,
3796-ENZGF,No,Male,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,mailed check,67.25,4234.15,4236.75,2.600000000000364,0.9993863220629019,False,False,False,False,
3797-FKOGQ,No,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,electronic check,86.2,893.2,948.2,55.0,0.9419953596287703,False,False,False,False,
3797-VTIDR,Yes,Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,23.45,23.45,23.45,0.0,1.0,False,False,False,False,
3798-EPWRR,No,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,electronic check,43.95,85.1,87.9,2.8000000000000114,0.968145620022753,False,False,False,False,
3799-ISUZQ,Yes,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,bank transfer (automatic),69.95,529.5,489.65000000000003,-39.849999999999966,1.0813846625140406,False,False,False,False,
3800-LYTRK,No,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,mailed check,55.7,795.15,779.8000000000001,-15.349999999999909,1.0196845344960246,False,False,False,False,
3801-HMYNL,Yes,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,mailed check,89.15,89.15,89.15,0.0,1.0,False,False,False,False,
3803-KMQFW,Yes,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,20.55,20.55,20.55,0.0,1.0,False,False,False,False,
3803-QHPWH,,Female,1,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,electronic check,45.0,1228.65,1305.0,76.34999999999991,0.9414942528735633,False,False,False,False,
3804-RVTGV,Yes,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,bank transfer (automatic),103.85,5017.9,5192.5,174.60000000000036,0.9663745787193067,False,False,False,False,
3806-DXQOM,Yes,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,electronic check,33.65,137.85,134.6,-3.25,1.0241456166419018,False,False,False,False,
3806-YAZOV,No,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,18.8,56.0,56.400000000000006,0.4000000000000057,0.9929078014184396,False,False,False,False,
3807-BPOMJ,No,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,electronic check,94.75,5276.1,5211.25,-64.85000000000036,1.012444231230511,False,False,False,False,
3807-XHCJH,No,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,20.0,20.0,20.0,0.0,1.0,False,False,False,False,
3808-HFKDE,No,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,electronic check,44.35,927.15,887.0,-40.14999999999998,1.0452649379932355,False,False,False,False,
3810-DVDQQ,No,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),117.6,8308.9,8467.199999999999,158.29999999999927,0.9813043272864702,False,False,False,False,
3810-PJUHR,No,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,25.35,1715.15,1774.5,59.34999999999991,0.9665539588616512,False,False,False,True,gap >2 months (gap=59.35)
3811-VBYBZ,Yes,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,99.8,673.25,698.6,25.350000000000023,0.963713140566848,False,False,False,False,
3812-LRZIR,No,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,electronic check,24.5,761.95,661.5,-100.45000000000005,1.151851851851852,False,False,False,False,
3813-DHBBB,No,Male,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,bank transfer (automatic),50.95,3521.7,3413.65,-108.04999999999973,1.031652336941397,False,False,False,False,
3814-MLAXC,Yes,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,credit card (automatic),79.85,2404.15,2475.35,71.19999999999982,0.9712363908134204,False,False,False,False,
3815-SLMEF,Yes,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,mailed check,34.25,139.35,102.75,-36.599999999999994,1.3562043795620438,False,False,False,False,
3823-KYNQY,No,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),24.95,280.4,299.4,19.0,0.9365397461589846,False,False,False,False,
3824-RHKVR,No,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,credit card (automatic),19.7,340.35,334.9,-5.4500000000000455,1.016273514481935,False,False,False,False,
3831-YCPUO,No,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),109.5,7854.9,7884.0,29.100000000000364,0.9963089802130898,False,False,False,False,
3834-XUIFC,Yes,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,mailed check,85.2,602.55,596.4,-6.149999999999977,1.0103118712273642,False,False,False,False,
3836-FZSDJ,No,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),24.85,1901.0,1764.3500000000001,-136.64999999999986,1.077450619208207,False,False,False,False,
3838-OZURD,Yes,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),105.0,7133.25,6930.0,-203.25,1.0293290043290044,False,False,False,False,
3841-CONLJ,No,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,electronic check,35.0,35.0,35.0,0.0,1.0,False,False,False,False,
3841-NFECX,No,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,credit card (automatic),96.35,6766.95,6840.849999999999,73.89999999999964,0.9891972488798907,False,False,False,False,
3842-IYKUE,Yes,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,credit card (automatic),85.3,2917.5,2985.5,68.0,0.9772232456874895,False,False,False,False,
3842-QTGDL,No,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,bank transfer (automatic),80.75,1321.3,1292.0,-29.299999999999955,1.0226780185758513,False,False,False,False,
3845-FXCYS,No,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,electronic check,19.65,31.2,39.3,8.099999999999998,0.7938931297709924,False,False,False,False,
3845-JHAMY,No,Female,0,Yes,Yes,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,credit card (automatic),35.5,552.7,568.0,15.299999999999955,0.9730633802816903,False,False,False,False,
3847-BAERP,No,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,20.9,247.0,209.0,-38.0,1.1818181818181819,False,False,False,False,
3850-OKINF,No,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,electronic check,66.2,4692.55,4700.2,7.649999999999636,0.9983724096846943,False,False,False,False,
3853-LYGAM,No,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,bank transfer (automatic),95.65,1640.0,1626.0500000000002,-13.949999999999818,1.0085790719842562,False,False,False,False,
3855-ONCAR,No,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,mailed check,78.9,299.75,315.6,15.850000000000023,0.9497782002534854,False,False,False,False,
3858-VOBET,Yes,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,74.95,1710.45,1723.8500000000001,13.400000000000091,0.9922267018592105,False,False,False,False,
3858-XHYJO,No,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,bank transfer (automatic),105.75,4228.55,4230.0,1.449999999999818,0.9996572104018913,False,False,False,False,
3859-CVCET,Yes,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,mailed check,45.65,191.05,182.6,-8.450000000000017,1.0462760131434832,False,False,False,False,
3863-IUBJR,Yes,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,credit card (automatic),53.65,696.35,643.8,-52.55000000000007,1.0816247281764524,False,False,False,False,
3863-QSTYI,No,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,electronic check,64.65,3735.45,3814.3500000000004,78.90000000000055,0.9793149553659206,False,False,False,False,
3865-QBWSJ,No,Male,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,mailed check,80.45,3162.65,3057.1,-105.55000000000018,1.034526184946518,False,False,False,False,
3865-YIOTT,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,bank transfer (automatic),106.1,7848.5,7639.2,-209.30000000000018,1.0273981568750654,False,False,False,False,
3865-ZFZIB,No,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,19.65,358.15,373.34999999999997,15.199999999999989,0.9592875318066159,False,False,False,False,
3865-ZYKAD,No,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),84.9,5785.65,5858.1,72.45000000000073,0.9876325088339222,False,False,False,False,
3866-MDTUB,Yes,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,70.75,146.9,141.5,-5.400000000000006,1.0381625441696114,False,False,False,False,
3870-MQAMG,Yes,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,electronic check,110.35,5893.15,5958.9,65.75,0.988966084344426,False,False,False,False,
3870-SPZSI,No,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),113.05,7869.05,7913.5,44.44999999999982,0.9943830163644405,False,False,False,False,
3871-IKPYH,Yes,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,69.1,69.1,69.1,0.0,1.0,False,False,False,False,
3873-NFTGI,No,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,credit card (automatic),55.5,767.55,777.0,9.450000000000045,0.9878378378378377,False,False,False,False,
3873-WOSBC,No,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),25.6,1784.9,1715.2,-69.70000000000005,1.0406366604477613,False,False,False,False,
3874-EQOEP,Yes,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,mailed check,95.0,655.5,665.0,9.5,0.9857142857142858,False,False,False,False,
3877-JRJIP,Yes,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,59.85,59.85,59.85,0.0,1.0,False,False,False,False,
3878-AVSOQ,No,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,71.25,71.25,71.25,0.0,1.0,False,False,False,False,
3882-IYOIJ,No,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),115.25,6758.45,6915.0,156.55000000000018,0.9773608098336949,False,False,False,False,
3884-HCSWG,Yes,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,70.0,1144.5,1190.0,45.5,0.961764705882353,False,False,False,False,
3884-UEBXB,No,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,bank transfer (automatic),36.15,2434.45,2422.0499999999997,-12.400000000000091,1.0051196300654404,False,False,False,False,
